source,target,weight,parent_user,source_is_replier,target_is_replier
Magnoli46798342,TimeToWakeup62,1,trump,True,False
Magnoli46798342,XVanFleet,1,trump,True,False
Magnoli46798342,sicily_angel,1,trump,True,False
Magnus_Veritas,astalavista7566,1,trump,True,True
Magnus_Veritas,robertsepehr,1,trump,True,False
Maizymayz,Bella96588,1,trump,True,False
MakB2020,moment_mirthful,1,trump,True,False
Malcolm17934978,SenateDems,1,aoc,True,False
Mallard55555,SenateDems,1,aoc,True,False
ManascoKatie1,EricLDaugh,1,trump,True,False
ManascoKatie1,MCPonX,1,trump,True,False
ManascoKatie1,alx,1,trump,True,False
ManascoKatie1,floramortonwoo1,1,trump,True,False
ManascoKatie1,lg630416,1,trump,True,False
ManofFreedom777,DianaforQueens,1,aoc,True,False
Marcellawinsto8,GumpBrown,1,aoc,True,False
Marcodeplume,TCallison6969,1,aoc,True,True
Maria_15888,John97836679,1,aoc,True,False
MarieGarrigus2,SenSchumer,1,aoc,True,False
MarieGarrigus2,SenateDems,1,aoc,True,False
MarkCla54781985,livingfree76,1,aoc,True,False
MarkGen48904218,barrontrump_22,1,trump,True,False
MarkGussler,saras76,1,aoc,True,False
MarkJam40797372,Acyn,1,aoc,True,False
MarkJam40797372,GuntherEagleman,1,aoc,True,False
MarkRil65585049,CaminanteLoc0,1,aoc,True,False
MarkRil65585049,JeffRoseTV,2,aoc,True,False
MarkRil65585049,harryjsisson,1,aoc,True,False
MarkRil65585049,krassenparody,1,aoc,True,False
Markdodger12,mira_unrated,1,trump,True,True
Marlowe47367419,shawn4167,1,trump,True,False
MarshaHeflin,Anonymous313786,1,aoc,True,False
Marshal42285771,StephenM,1,trump,True,False
Martiep5ub,DianaforQueens,1,aoc,True,False
MaryPet85948511,Parhamramezani5,1,trump,True,False
MarySmi68196447,DianaforQueens,1,aoc,True,False
MasterJeffK,SenateDems,1,aoc,True,False
Masterofmidgard,krassenstein,1,trump,True,False
Matheus73560965,Wilsonsp0,1,trump,True,False
MattCreigh,SenateDems,1,aoc,True,False
MatthewDisney9,SenateDems,1,aoc,True,False
Mattlell7737,DD_Degreen,1,aoc,True,False
MaureenOBrienO1,SenateDems,2,aoc,True,False
MaureenOBrienO1,johnkiger2,1,aoc,True,True
MaureenOBrienO1,usarocks_c,2,aoc,True,False
MauriceAudo,POTUS,1,trump,True,False
MaximSuvorov,POTUS,1,trump,True,False
MaxxiMaxxd,Dndbreakfast,1,aoc,True,False
MaxxiMaxxd,lovinthepainari,1,aoc,True,False
McFarlaneLyn,SecRubio,1,trump,True,False
McFarlaneLyn,provemewrong411,1,trump,True,False
McGooGa,Daniyah_dd,1,trump,True,False
McSainski,SenateDems,1,aoc,True,False
Mcahit98523754,HTX_DAO,1,trump,True,True
Mcclintock52,AmyxForCongress,1,trump,True,False
Mcclintock52,MontanaSeptic,1,trump,True,False
Mcclintock52,PatriotGirlfrKY,1,trump,True,False
Mcclintock52,Pinello,1,trump,True,False
McconnellN59926,TheImmortal007,1,trump,True,False
McmillanKathi,JackPosobiec,1,trump,True,False
McmillanKathi,mattvanswol,1,trump,True,False
McneilKare95637,SenSchumer,1,aoc,True,False
McneilKare95637,SenateDems,1,aoc,True,False
Mdlt569,LauraLoomer,1,aoc,True,False
MeNotYou_1764,POTUS,2,trump,True,False
Me_Va1e_Madre,SenateDems,1,aoc,True,False
Mechengineer76,Bubblebathgirl,1,aoc,True,True
Mechengineer76,Littleeagle09,1,aoc,True,False
MeganMallory16,Aurkayne,1,trump,True,False
Mehmetoezcan68,saras76,1,trump,True,False
Mellisa83674917,ACO,1,aoc,True,False
Mellon__Follie,quiverumquaerit,1,aoc,True,False
Mellon__Follie,realMaalouf,1,aoc,True,False
Mellon__Follie,shivas_dance,1,aoc,True,False
Memill71,StephenM,1,trump,True,False
Merciless365,Dorota519447900,1,aoc,True,True
Merciless365,edwardyoung21,1,aoc,True,False
MerichaM70630,Anthony11085632,1,trump,True,False
MerichaM70630,EdKrassen,1,trump,True,False
MervynCatherine,JacobDarli80382,2,trump,True,False
MervynCatherine,RealScottRitter,5,trump,True,False
MervynCatherine,djs_deb,1,trump,True,True
MervynCatherine,georgegalloway,5,trump,True,False
MervynCatherine,mahadiso,3,trump,True,True
Mgladone71,TinaTweeker,1,aoc,True,False
Miamifloridasun,Pro__Trading,1,aoc,True,False
Miamifloridasun,SenateDems,1,aoc,True,False
Michael00117729,SenateDems,1,aoc,True,False
Michael45441805,Dansfrmm2,1,trump,True,True
Michael52780825,DravenNoctis,1,trump,True,False
Michael52780825,TanausuX,1,trump,True,False
Michael52780825,Yemenimilitary,2,trump,True,False
Michael98226123,RyderCopeland,1,aoc,True,True
Michael98226123,thecrussian,1,aoc,True,True
MichaelBickett9,Digvija73188705,1,aoc,True,False
MichaelFal30686,ViralNewsNYC,1,trump,True,False
MichaelFonda,JustinBrannan,1,aoc,True,False
MichaelLan6tyi,emjRockstar,1,trump,True,False
MichaelMart1n1,t,1,aoc,True,False
Michele47021626,SenSchumer,1,aoc,True,False
Michele47021626,SenateDems,1,aoc,True,False
MicheleLRuppert,JDVance,1,trump,True,False
MicheleLRuppert,carldemaio,1,trump,True,False
Michell81589614,PatriotForgeUSA,1,trump,True,False
Michell81589614,TriciaC0756,1,trump,True,False
MichelleHDostie,CandiceC75733,1,trump,True,False
MichelleHDostie,LibertyCappy,1,trump,True,False
Micky_Finn,ValentinaForUSA,1,aoc,True,False
MightyTodd1,AmyxForCongress,3,trump,True,False
MightyTodd1,NotaRINO2025,1,trump,True,False
MightyTodd1,Sarah4Trump_,1,trump,True,False
MightyTodd1,WynterRain2,1,trump,True,True
MightyTodd1,digiknowassets,2,trump,True,False
MightyTodd1,krassenstein,1,trump,True,False
MikaMacuk,Firekraker72,1,aoc,True,False
MikaMacuk,SenateDems,1,aoc,True,False
Mike48043925,LincolnsBible,1,aoc,True,False
Mike48043925,SenateDems,1,aoc,True,False
MikeBaltz,DianaforQueens,1,aoc,True,False
MikeDavidShow,IfSixWere9,1,trump,True,False
MikePet19595659,DianaforQueens,1,aoc,True,False
MikeyOZPK15,SenateDems,1,aoc,True,False
Mikeyyn1,T_rashPandada,1,aoc,True,True
Milites_Dei_,Trader183242281,1,aoc,True,False
Millennial_Sav,SenateDems,1,aoc,True,False
Miller123684,Bill93335585224,1,trump,True,False
Miller123684,DravenNoctis,1,trump,True,False
MillzGtr,F15Synch,1,trump,True,False
Minjihiro,googlemaps,1,trump,True,False
MisaghZ60,LindseyGrahamSC,1,trump,True,False
MisaghZ60,POTUS,1,trump,True,False
MisaghZ60,POTUS45,1,trump,True,False
MisaghZ60,SecRubio,1,trump,True,False
MisaghZ60,SenTedCruz,1,trump,True,False
MisaghZ60,TrumpDailyPosts,1,trump,True,False
MisaghZ60,tedcruz,1,trump,True,False
MiseryOps,PCPolice2012,1,aoc,True,True
MissAMD1962,JustinBrannan,1,aoc,True,False
MissDanger_3,SenateDems,1,aoc,True,False
MissJella811,JustinBrannan,1,aoc,True,False
MissMillMoll123,JamieBonkiewicz,1,trump,True,False
MissMillMoll123,Matthewtravis08,1,trump,True,False
MissS83832,SenateDems,1,aoc,True,False
Mitch264,SenSchumer,1,aoc,True,False
Mitch264,SenateDems,1,aoc,True,False
MizzMandaLay,arcachronica,1,trump,True,False
MjSwan198026,Acringeguy56,2,trump,True,False
MjSwan198026,American4plstin,1,trump,True,False
MjSwan198026,Benja_THFC,2,trump,True,False
MjSwan198026,DidDTrumpDie,3,trump,True,False
MjSwan198026,RpsAgainstTrump,3,trump,True,False
MjSwan198026,Tom_8907,1,trump,True,False
MjSwan198026,xIsraelExposedx,1,trump,True,True
ModerateInSEA,SenateDems,1,aoc,True,False
Momma44Susan,M4Defense,1,aoc,True,False
Momma44Susan,kwasny007,1,aoc,True,False
MontanaGirl0512,Bubblebathgirl,2,aoc,True,True
MontanaGirl0512,Irreverent888,1,aoc,True,True
MontanaGirl0512,RealKeatonHobby,1,aoc,True,False
MontneyScott,XVanFleet,1,trump,True,False
Monty4G63,ShahzadMatloob1,1,trump,True,False
Monty4G63,Yemenimilitary,1,trump,True,False
MoomaCat,SenateDems,1,aoc,True,False
Moonknight1988,F15Synch,1,trump,True,False
Morealtorz,SoleilMiral,1,trump,True,True
MortIcia11a,SenateDems,1,aoc,True,False
MostoyzwinAl,SenateDems,4,aoc,True,False
MountainGRRL68,Mad__Patriot,1,aoc,True,False
MrAnarhlyst,OopsSOLOG,1,trump,True,False
MrbossOfficiial,CollumClinton,1,trump,True,False
MrbossOfficiial,swagdaddy239991,1,trump,True,False
MrsErodvold1101,SenateDems,1,aoc,True,False
MsTadaGaloot,aaqibali90,1,trump,True,False
MtnChippewa,Nick11894,1,trump,True,True
MullerFredrik,GuinevereStMax,1,aoc,True,False
MullerFredrik,catturd2,1,aoc,True,False
MurkyWate,JustinBrannan,1,aoc,True,False
MusicMa72603992,BirdmanK007,1,trump,True,False
MusicMa72603992,kkage19,1,trump,True,False
MusicMa72603992,sentdefender,2,trump,True,False
MusicTheDope,ChristinaHambu4,1,trump,True,True
MusicTheDope,VanemuineK3577,1,trump,True,True
MusicTheDope,glennLusk1,1,trump,True,True
MyCozySoul,AmyxForCongress,3,trump,True,False
MyCozySoul,felkerm11,1,trump,True,False
MyCozySoul,melsorbit,1,trump,True,False
MyNetConsultant,AI77265458,2,aoc,True,True
MyNetConsultant,ChrisNyamabo,2,aoc,True,False
MyStupidFace_,SenateDems,1,aoc,True,False
MzPetuniaPigg,DefiyantlyFree,1,aoc,True,False
N0t_Benny,SenateDems,1,aoc,True,False
N3VURMYND,FreedomUSANews,11,aoc,True,True
N3VURMYND,MitchellNussba1,11,aoc,True,False
N3VURMYND,RealDarkKitteee,11,aoc,True,True
N3VURMYND,jammles9,11,aoc,True,False
N3ginseydabadi,grok,1,trump,True,True
NAnyaoha76344,Slothspepe,1,trump,True,False
NChile84651,ValentinaForUSA,1,trump,True,False
NMsomaji,MerylsaMess,1,aoc,True,False
NMsomaji,kay_dub_h,1,aoc,True,False
NOTfunnyparanR,GerardoHLA,4,aoc,True,False
NOTfunnyparanR,fivehorses6,4,aoc,True,False
NPCOffender,Shanna__Bylka,1,trump,True,False
NSpears1972,oknewsm,1,trump,True,False
NWO_IS_187,Ilhan,1,aoc,True,False
NYMetterbocker,thecrussian,1,aoc,True,True
NYMike410,SenateDems,1,aoc,True,False
NadlerJanet,henrydonaldleo,1,trump,True,False
NaiZeni,DianaforQueens,1,aoc,True,False
NaijaKid234,badcomedypod,1,trump,True,True
Namedi1,NotaRINO2025,1,trump,True,False
NancyMarti61822,s_m_marandi,1,trump,True,False
NancyMu00740413,wvpocahontas,1,trump,True,True
NathanGKHoy,SenateDems,1,aoc,True,False
NautibyN,ChrisNyamabo,1,aoc,True,False
NavaWevo,CrazyVibes_1,1,trump,True,False
NaveenM46899876,jio_fibre58325,1,trump,True,False
NavyCorpsmanVet,Yemenimilitary,2,trump,True,False
NazBolKing,TdBaileyypfj,6,aoc,True,True
NekoSilverleaf,AscensionRex,1,aoc,True,True
NessStanley,BigDrew1979,1,trump,True,False
NessStanley,sandraroyce0,1,trump,True,False
Nevaeh1st,worldunfolded_,1,trump,True,True
NewAgeCastro,KrsForce,1,trump,True,False
NewAgeCastro,krassenstein,1,trump,True,False
NewAgeCastro,livgraham01,1,trump,True,False
NewDayNewsom,I_stir_pot,1,aoc,True,True
NewDayNewsom,SenateDems,1,aoc,True,False
NewRightBrooke,SenateDems,1,aoc,True,False
Nick86397793,SenateDems,1,aoc,True,False
NickCar84713161,DidDTrumpDie,1,trump,True,False
NicoleC04816085,GuntherEagleman,1,aoc,True,False
NicoleC04816085,TheChrisFagin,1,aoc,True,False
NikkiRocky50413,BassoffBiba,1,trump,True,True
NikkiRocky50413,krassenstein,1,trump,True,False
NimoyDavid22194,Ahmed4Kp,4,trump,True,False
NimoyDavid22194,Jman6942069,1,trump,True,False
NimoyDavid22194,Skraparesk,3,trump,True,False
NimoyDavid22194,Yemenimilitary,4,trump,True,False
NimoyDavid22194,jgilli9,4,trump,True,False
Nin3rs4Lif3,DjOmegaMVP,1,aoc,True,False
NinDonovan,GerardoHLA,1,aoc,True,False
NinaEstevez,sou_da_direita,1,trump,True,False
Nirtep1,CheesyGroyper,1,trump,True,False
Nirtep1,Eman856,1,trump,True,False
NixJon25813,DankJesusMemesX,1,aoc,True,False
NixJon25813,jammles9,1,aoc,True,False
Noelle1989252,GavinNewsom,1,trump,True,False
NoncnsnsalTruth,Trader183242281,1,aoc,True,False
NoochintheNati,SenateDems,1,aoc,True,False
NorthernCalJim,CA_Dem,1,aoc,True,False
NorthernCalJim,TheDemocrats,1,aoc,True,False
NorthernCalJim,nydems,1,aoc,True,False
NortonPilot,avibebert,1,aoc,True,False
Nser8960,SenateDems,1,aoc,True,False
Nuggets47193360,BiggPeee,1,trump,True,False
Nuggets47193360,ishqasaanni,1,trump,True,False
Nuggets47193360,suzy141277,1,trump,True,False
NunzRich,JustinBrannan,1,aoc,True,False
OOTD95307,CynicalPublius,1,aoc,True,False
OOTD95307,data_republican,1,aoc,True,False
OOTD95307,wasatchdotco,1,aoc,True,False
OakSmith2018,Stella302917413,2,trump,True,False
OakSmith2018,seanepugh,2,trump,True,True
Obeyroxanna,DaveForres30764,1,trump,True,False
OhBlondie66,FLOTUS,1,trump,True,False
OhBlondie66,POTUS,1,trump,True,False
Oketaolegun100,PumpDotFunGuy,1,trump,True,False
Oklahoma___Kid,JohnnyVomits,1,aoc,True,False
Oklahoma___Kid,mehdirhasan,1,aoc,True,False
Olaadewale2324,grok,1,trump,True,True
Old_Grumpy_Lady,F15Synch,1,trump,True,False
Old_Millennia1,8MUERTE8,1,aoc,True,False
Old_Millennia1,Engineer_Hasn,3,aoc,True,True
Old_Millennia1,RepFine,1,aoc,True,False
Old_Millennia1,Vieux_Charles,2,aoc,True,False
Old_Millennia1,janinedigi,1,aoc,True,True
Old_Millennia1,realMaalouf,5,aoc,True,False
Olerdolenca,Firefish655,1,trump,True,False
Olerdolenca,moment_mirthful,3,trump,True,False
Olerdolenca,robertsepehr,1,trump,True,False
OlgaEspinoza137,B7frankH,2,trump,True,False
OlgaEspinoza137,Bubblebathgirl,1,trump,True,True
OlgaEspinoza137,LibertyCappy,1,trump,True,False
OlgaEspinoza137,MarkleMarkles,1,trump,True,False
OlgaEspinoza137,MattyWorthy32B,1,trump,True,False
OlgaEspinoza137,TheGeopol,1,trump,True,False
OlgaEspinoza137,_iamblakeley,1,trump,True,False
OmatseyeClarke,grok,6,trump,True,True
OmeletteWhere,SenateDems,1,aoc,True,False
Omr200mph,KMagadonian,1,aoc,True,False
OnDough,SenateDems,1,aoc,True,False
OptimusSolo,rjfitz4321,1,aoc,True,True
Optimus_Inc,SenateDems,1,aoc,True,False
Optimus_Inc,nerfherder73,1,aoc,True,False
Orbital035,1984mz,1,aoc,True,False
Orbital035,Politicsworld,1,aoc,True,True
Orions_oma,lamps_apple,1,aoc,True,False
Orlando95251918,StephenM,1,trump,True,False
Ortiz_Palmeiras,RoKhanna,1,aoc,True,False
OttoPaulinus,ConcreteXCrypto,1,trump,True,False
OttoPaulinus,Grok,1,trump,True,True
OusdaleSolis,StephenM,1,trump,True,False
Out5p0ken,SharonJ03626335,1,trump,True,True
Out5p0ken,y_monsoon,1,trump,True,True
P4Pandora666,SnowflakeSlayr1,1,aoc,True,False
PATRIOTAIR1,Litsing1Jannine,2,trump,True,True
PATRIOTAIR1,POTUS,1,trump,True,False
PATRIOTAIR1,TRUMP_ARMY_,3,trump,True,False
PCPolice2012,MiseryOps,1,aoc,True,True
PDewille,Danscavino789,1,trump,True,False
PKasbohm,SenSchumer,1,aoc,True,False
PKasbohm,SenateDems,1,aoc,True,False
PLB1931,Pascal23y,1,trump,True,False
PMgeezer,RadioFreeStPaul,1,aoc,True,False
POGActual75,SenateDems,1,aoc,True,False
PRiot2050,DianaforQueens,1,aoc,True,False
PRnDCSportFan,Sly28265,1,aoc,True,False
PRnDCSportFan,skiesunknown_,1,aoc,True,False
PYshelves,DavidLHillPA,1,aoc,True,True
PYshelves,Dndbreakfast,1,aoc,True,False
PYshelves,Politicsworld,1,aoc,True,True
PYshelves,grok,1,aoc,True,True
PaceIsWrong,BillOReilly,1,trump,True,False
PaceIsWrong,FoxNews,1,trump,True,False
PaceIsWrong,JDVance,1,trump,True,False
PaceIsWrong,JoeSquawk,1,trump,True,False
PaceIsWrong,KatiePavlich,1,trump,True,False
PaceIsWrong,MariaBartiromo,1,trump,True,False
PaceIsWrong,NEWSMAX,1,trump,True,False
PaceIsWrong,NHL,1,trump,True,False
PaceIsWrong,Olympics,1,trump,True,False
PaceIsWrong,POTUS,1,trump,True,False
PaceIsWrong,SaraEisen,1,trump,True,False
PaceIsWrong,StephenM,1,trump,True,False
PaceIsWrong,TeamUSA,1,trump,True,False
PaceIsWrong,WhiteHouse,1,trump,True,False
PaceIsWrong,elonmusk,1,trump,True,False
PaceIsWrong,nypost,1,trump,True,False
PaceIsWrong,seanhannity,1,trump,True,False
PaceIsWrong,thepwhlofficial,1,trump,True,False
PaceIsWrong,usahockey,1,trump,True,False
PaceIsWrong,zerohedge,1,trump,True,False
PalenSimona,ChristinaHambu4,1,trump,True,True
PalenSimona,IanJaeger29,1,trump,True,False
PalenSimona,TRUMP_ARMY_,1,trump,True,False
PalenSimona,matt_vanswol,1,trump,True,False
PalenSimona,resnick0528,1,trump,True,False
PamAlva40225715,thegreatgig8,1,trump,True,True
PamLinerKafir,Coste1Costello,1,aoc,True,False
PamLinerKafir,FozonCapital,1,aoc,True,False
PamLinerKafir,_sha256_512,1,aoc,True,False
PamLinerKafir,aliabintsalim2,1,aoc,True,False
PamelaK9090,SenateDems,1,aoc,True,False
PantsuTaigas,Rickypolit19896,2,aoc,True,False
PantsuTaigas,catturd2,2,aoc,True,False
PantsuTaigas,jimiDude123,2,aoc,True,True
PapaDaddio72,F0XYOU,1,aoc,True,False
PapapasRevenge,Jaxinthejungle,1,trump,True,True
PapapasRevenge,Trump_Regrets,1,trump,True,False
Papayaman13,Eldigeed,1,trump,True,False
Papayaman13,VerminusM,1,trump,True,False
Papayaman13,Yemenimilitary,1,trump,True,False
ParalaxView,SenateDems,1,aoc,True,False
Pasadena212,SenSchumer,1,aoc,True,False
Pasadena212,SenateDems,1,aoc,True,False
PatLadner51558,mmpadellan,1,trump,True,False
Patrici90587344,krassenstein,1,trump,True,False
PatriciaRSchmid,MAGAPosts,1,trump,True,False
PatriciaRSchmid,bevgkratz,1,trump,True,True
Patrick98608564,SUBRATA30016572,1,trump,True,False
Patriot1Parents,TheFl0orIsLaVa,1,trump,True,False
Patriot1Parents,lodjohnson62,1,trump,True,False
PatriotCop173,SenateDems,1,aoc,True,False
Patriot_NiNi,POTUS,1,trump,True,False
Patriot_NiNi,StephenM,1,trump,True,False
Patrioticgolfer,angelena558,1,trump,True,False
Patriotway56,DianaforQueens,3,aoc,True,False
Patriotway56,Foxhound_N10,1,aoc,True,True
Patriotway56,GSwarthout,1,aoc,True,True
Patriotway56,prolifeai,1,aoc,True,True
PattyH7678,moment_mirthful,1,trump,True,False
PaulJoseBrain,Keir_Starmer,1,trump,True,False
PaulJoseBrain,YvetteCooperMP,2,trump,True,False
PaulMar53540012,X_StrayDog1,1,aoc,True,False
PaulToohey2,ShadowyGhost,1,trump,True,False
PaulToohey2,Yemenimilitary,1,trump,True,False
PaulToohey2,aclownin1,1,trump,True,True
PaulaJarrett16,SenSchumer,1,aoc,True,False
PaulaJarrett16,SenateDems,1,aoc,True,False
Paulexmarve,Arcamagdalene,1,trump,True,False
Pebo007_iam,AliciaO913203,1,trump,True,False
Pebo007_iam,CrazyVibes_1,5,trump,True,False
Pebo007_iam,EricLDaugh,2,trump,True,False
Pebo007_iam,J_Dorsey3,1,trump,True,False
Pebo007_iam,JosephGelman,1,trump,True,False
Pebo007_iam,Magnus_Veritas,3,trump,True,True
Pebo007_iam,Pietrospiz8310,1,trump,True,False
Pebo007_iam,RebeccalynnE16,2,trump,True,False
Pebo007_iam,Sarah4Trump_,1,trump,True,False
Pebo007_iam,SarahAllisonFl,1,trump,True,False
Pebo007_iam,Zaxon551,1,trump,True,False
Pebo007_iam,kinglimecat,3,trump,True,False
Pebo007_iam,krassenstein,4,trump,True,False
Pebo007_iam,marcjef,1,trump,True,False
Pebo007_iam,mybailee86,5,trump,True,True
Pebo007_iam,robertsepehr,6,trump,True,False
Pebo007_iam,schmo_joe32393,1,trump,True,False
Pebo007_iam,tukel81s,2,trump,True,False
PeopleRTarded,ChrisNyamabo,1,aoc,True,False
PerrionTalents,0xSerik,2,trump,True,False
PerrionTalents,LaunchOnPump,2,trump,True,True
PerrionTalents,X,2,trump,True,False
PerrionTalents,grok,2,trump,True,True
Persianproud77,LindseyGrahamSC,1,trump,True,False
PeteCerva,ginwoolie,1,trump,True,False
PeteCerva,jammles9,1,trump,True,False
PeterKaltsas,Fishingin828,1,aoc,True,True
Pettifogger2021,DianaforQueens,1,aoc,True,False
Phamtast1cal,JohnnyVomits,1,aoc,True,False
Phamtast1cal,mehdirhasan,1,aoc,True,False
Phil121753,TedWilcox7,1,aoc,True,False
Phil121753,jrgoob,1,aoc,True,True
PhilBear,SenateDems,1,aoc,True,False
PhilipLieb60095,SenateDems,1,aoc,True,False
PhilipRLeodoro,SenateDems,1,aoc,True,False
Phoen1xBlack,LeftismForU,1,aoc,True,False
Phoen1xBlack,Patriotic4Jesus,1,aoc,True,False
PibsnLola,SenateDems,1,aoc,True,False
PixelPhantomH8R,harryjsisson,1,aoc,True,False
PixieC123,DianaforQueens,1,aoc,True,False
Plasticwasteguy,SenateDems,1,aoc,True,False
PokemonWraith,Bmmoody,1,aoc,True,True
PokemonWraith,DianaforQueens,1,aoc,True,False
PokemonWraith,Ron_Frances72,1,aoc,True,True
PolOffside,RealBrittHughes,1,aoc,True,False
Politicsworld,DianaforQueens,1,aoc,True,False
PolkJohnpolkjr,SenateDems,1,aoc,True,False
PooreCarl96120,FrankDangelo23,1,trump,True,True
PopTartsdSmores,JonSavoyiSwear,17,aoc,True,True
PopTartsdSmores,TardSlapper,17,aoc,True,False
PopTartsdSmores,teapartytempest,16,aoc,True,True
PossumPrincess6,NataliaWay24299,2,trump,True,False
PossumPrincess6,cattmono,1,trump,True,False
PossumPrincess6,qasubilla,1,trump,True,False
Pp52544156,pitifulpeeps,1,aoc,True,False
Pr0fess0rSmack,SenateDems,1,aoc,True,False
PranabPReal,StephenM,1,trump,True,False
PreetiS05185097,matt_vanswol,1,trump,True,False
Pressure_cookr,GodandCountryy,1,trump,True,False
Pressure_cookr,TheGlobal_Index,1,trump,True,False
Prideaux483,DianaforQueens,1,aoc,True,False
Pro4e,grok,1,trump,True,True
ProGenius01,Slothspepe,1,trump,True,False
ProjctThinking,HouseDemocrats,1,aoc,True,False
ProjctThinking,RepDanGoldman,1,aoc,True,False
ProjctThinking,RepRoKhanna,1,aoc,True,False
ProjctThinking,SenAdamSchiff,1,aoc,True,False
ProjctThinking,SenAmyKlobuchar,1,aoc,True,False
ProjctThinking,SenSanders,1,aoc,True,False
ProjctThinking,SenSchumer,2,aoc,True,False
ProjctThinking,SenWarren,1,aoc,True,False
ProjctThinking,SenateDems,2,aoc,True,False
PsiEnigma,CaseyKeri,1,aoc,True,False
PsiEnigma,SMTUSCG,1,aoc,True,False
PsyopWrangler,SenateDems,1,aoc,True,False
PunyFishNuts,AjayjawalkarAJ,2,trump,True,False
PunyFishNuts,shmorten2,2,trump,True,False
Purdy8Sal,DanielleChown,1,trump,True,False
Purdy8Sal,HaojieX9588,1,trump,True,True
Purdy8Sal,cathynumber5,1,trump,True,True
Purdy8Sal,xIsraelExposedx,1,trump,True,True
PurrdyPawws,Razing_Caine,1,trump,True,False
PyeZysz9fOpXJf5,Bmmoody,1,aoc,True,True
PyeZysz9fOpXJf5,DianaforQueens,2,aoc,True,False
PyroFritz,ZohranKMamdani,1,aoc,True,False
PyroGamingHound,SenFettermanPA,1,aoc,True,False
PyroGamingHound,SenateDems,1,aoc,True,False
QnMoneyy,krassenstein,1,trump,True,False
QnMoneyy,massrealty,1,trump,True,True
QueenSnowBunBun,F15Synch,1,trump,True,False
Quentin__France,MG6118,2,trump,True,True
R4ND0M_G00N,DidDTrumpDie,1,trump,True,False
RAFlorin01,nso456,1,aoc,True,False
RDisagree,SenateDems,1,aoc,True,False
RER1962,SenateDems,1,aoc,True,False
RHP1148,Politicsworld,1,aoc,True,True
RHP1148,aliabintsalim2,1,aoc,True,False
RHilton72149,StephenM,1,trump,True,False
RJB06953045,ILA_NewsX,1,trump,True,False
RKlodawski,MuellerSheWrote,1,aoc,True,False
RKnyazhevsky,Israel,1,trump,True,False
RModerate88543,JustinBrannan,1,aoc,True,False
RMyers47,DianaforQueens,1,aoc,True,False
RRazavi65207,SinaHesari,1,aoc,True,False
